o0902443	s	ZATU624~b	ZATU624~b	1	8835
o0902445	s	ZATU625	ZATU625	13	8837
o0902448	s	ZATU626~a	ZATU626~a	1	8840
o0902449	s	ZATU626~b	ZATU626~b	1	8841
o0902450	s	ZATU626~c	ZATU626~c	1	8842
o0902453	s	ZATU628~a	ZATU628~a	15	8845
o0902455	s	ZATU628~b	ZATU628~b	1	8847
o0902456	s	ZATU629	ZATU629	14	8848
o0902458	s	ZATU630	ZATU630	8	8850
o0902459	s	ZATU631	ZATU631	4	8851
o0902461	s	ZATU632~a	ZATU632~a	1	8853
o0902463	s	ZATU632~b	ZATU632~b	1	8855
o0902466	s	ZATU633~a	ZATU633~a	3	8858
o0902467	s	ZATU633~b	ZATU633~b	4	8859
o0902469	s	ZATU635	ZATU635	3	8861
o0902470	s	ZATU636	ZATU636	3	8862
o0902472	s	ZATU637	ZATU637	2	8864
o0902473	s	ZATU639	ZATU639	6	8866
o0902474	s	ZATU640	ZATU640	1	8867
o0902475	s	ZATU641	ZATU641	1	8868
o0902476	s	ZATU642	ZATU642	2	8869
o0902477	s	ZATU643	ZATU643	1	8870
o0902479	s	ZATU644~a	ZATU644~a	51	8873
o0902480	s	ZATU644~b	ZATU644~b	5	8875
o0902483	s	ZATU646	ZATU646	4	8877
o0902484	s	ZATU647	ZATU647	57	8878
o0902486	s	ZATU648	ZATU648	39	8880
o0902487	s	ZATU649	ZATU649	37	8881
o0902489	s	ZATU650	ZATU650	1	8883
o0902490	s	ZATU651	ZATU651	13	8884
o0902493	c	|ZATU651×AN|	|ZATU651×AN|	1	8885
o0902495	c	|ZATU651×EN~a~v2|	|ZATU651×EN~a|	23	8888
o0902496	c	|ZATU651×GAR|	|ZATU651×GAR|	9	8889
o0902497	c	|ZATU651×MA|	|ZATU651×MA|	1	8890
o0902499	c	|ZATU651×NUN~a|	|ZATU651×NUN~a|	11	8892
o0902502	c	|ZATU651×X|	|ZATU651×X|	2	8895
o0902504	c	|ZATU651×ZAR~c|	|ZATU651×ZAR~c|	1	8897
o0902505	s	ZATU651@g	ZATU651@g	10	8901
o0902506	s	ZATU659	ZATU659	88	8909
o0902507	c	|ZATU659×1(N01)|	|ZATU659×1(N01)|	20	8910
o0902508	c	|ZATU659×1(N14)|	|ZATU659×1(N14)|	1	8911
o0902509	c	|ZATU659×1(N58@t)|	|ZATU659×1(N58)@t|	1	8913
o0902511	s	ZATU662	ZATU662	23	8917
o0902515	c	|ZATU662×1(N14)|	|ZATU662×1(N14)|	10	8919
o0902518	s	ZATU664	ZATU664	2	8928
o0902519	s	ZATU665	ZATU665	1	8929
o0902520	s	ZATU666	ZATU666	1	8930
o0902521	s	ZATU667	ZATU667	1	8931
o0902522	s	ZATU668	ZATU668	1	8932
o0902523	s	ZATU669	ZATU669	3	8933
o0902524	s	ZATU670	ZATU670	1	8934
o0902525	s	ZATU672	ZATU672	3	8936
o0902526	s	ZATU674	ZATU674	1	8938
o0902528	s	ZATU675~a	ZATU675~a	1	8940
o0902529	s	ZATU675~b	ZATU675~b	4	8941
o0902531	s	ZATU675~c	ZATU675~c	2	8943
o0902532	s	ZATU675~d	ZATU675~d	2	8944
o0902534	s	ZATU676~a	ZATU676~a	6	8946
o0902535	s	ZATU676~b	ZATU676~b	7	8947
o0902537	s	ZATU677~a	ZATU677~a	1	8949
o0902538	s	ZATU677~b	ZATU677~b	1	8950
o0902539	s	ZATU678	ZATU678	4	8951
o0902540	s	ZATU679	ZATU679	6	8952
o0902542	s	ZATU680~a1	ZATU680~a1	1	8954
o0902543	s	ZATU680~a2	ZATU680~a2	1	8955
o0902544	s	ZATU680~b	ZATU680~b	6	8956
o0902546	s	ZATU680~d	ZATU680~d	1	8958
o0902547	s	ZATU680~e	ZATU680~e	1	8959
o0902548	s	ZATU681	ZATU681	10	8960
o0902549	s	ZATU682	ZATU682	4	8961
o0902551	s	ZATU683~a	ZATU683~a	1	8963
o0902552	s	ZATU683~b	ZATU683~b	2	8964
o0902554	s	ZATU684	ZATU684	1	8966
o0902555	s	ZATU685	ZATU685	1	8967
o0902557	s	ZATU686~a	ZATU686~a	25	8969
o0902558	s	ZATU686~b	ZATU686~b	9	8970
o0902559	s	ZATU686~c	ZATU686~c	2	8971
o0902560	s	ZATU687	ZATU687	6	8972
o0902562	s	ZATU688~a	ZATU688~a	4	8974
o0902563	s	ZATU688~b	ZATU688~b	1	8975
o0902564	s	ZATU689	ZATU689	3	8976
o0902565	s	ZATU690	ZATU690	1	8977
o0902566	s	ZATU691	ZATU691	1	8978
o0902567	s	ZATU692	ZATU692	1	8979
o0902568	s	ZATU693	ZATU693	30	8980
o0902571	s	ZATU693@t	ZATU693@t	1	8983
o0902573	s	ZATU694~a	ZATU694~a	3	8985
o0902574	s	ZATU694~b	ZATU694~b	10	8986
o0902575	s	ZATU694~c	ZATU694~c	21	8987
o0902577	s	ZATU694~d	ZATU694~d	16	8989
o0902580	s	ZATU694~d@t	ZATU694~d@t	2	8990
o0902581	s	ZATU695	ZATU695	4	8993
o0902582	s	ZATU696	ZATU696	5	8994
o0902584	s	ZATU697~a	ZATU697~a	22	8996
o0902588	s	ZATU697~b	ZATU697~b	4	9000
o0902591	s	ZATU699~a	ZATU699~a	1	9004
o0902592	s	ZATU699~b	ZATU699~b	1	9005
o0902593	s	ZATU700	ZATU700	1	9006
o0902594	s	ZATU701	ZATU701	1	9007
o0902595	s	ZATU702	ZATU702	3	9008
o0902596	s	ZATU703	ZATU703	18	9009
o0902597	s	ZATU704	ZATU704	2	9010
o0902598	s	ZATU705	ZATU705	1	9011
o0902599	s	ZATU706	ZATU706	2	9012
o0902601	s	ZATU707~a	ZATU707~a	9	9014
o0902602	s	ZATU707~b	ZATU707~b	2	9015
o0902603	s	ZATU708	ZATU708	2	9016
o0902604	s	ZATU709	ZATU709	1	9017
o0902605	s	ZATU710	ZATU710	47	9018
o0902607	s	ZATU711	ZATU711	5	9020
o0902610	c	|ZATU711~v1×HI@g~a|	|ZATU711×HI@g~a|	2	9025
o0902611	c	|ZATU711~v1×X|	|ZATU711×X|	1	9026
o0902612	s	ZATU713	ZATU713	7	9028
o0902613	s	ZATU714	ZATU714	28	9029
o0902614	c	|ZATU714.RU|	|ZATU714.RU|	1	9030
o0902616	c	|ZATU714×HI@g~a|	|ZATU714×HI@g~a|	36	9032
o0902617	c	|ZATU714×X|	|ZATU714×X|	1	9033
o0902618	s	ZATU717	ZATU717	2	9036
o0902619	s	ZATU718	ZATU718	11	9037
o0902620	s	ZATU719	ZATU719	1	9038
o0902621	s	ZATU720	ZATU720	19	9039
o0902622	s	ZATU721	ZATU721	2	9040
o0902623	s	ZATU722	ZATU722	3	9041
o0902624	s	ZATU723	ZATU723	3	9042
o0902625	s	ZATU724	ZATU724	3	9043
o0902626	s	ZATU725	ZATU725	17	9044
o0902629	s	ZATU726~a	ZATU726~a	1	9047
o0902630	s	ZATU726~c	ZATU726~c	4	9048
o0902631	s	ZATU726~d	ZATU726~d	20	9049
o0902632	s	ZATU727	ZATU727	1	9050
o0902633	s	ZATU728	ZATU728	5	9051
o0902634	s	ZATU729	ZATU729	7	9052
o0902636	s	ZATU730	ZATU730	1	9054
o0902637	s	ZATU732	ZATU732	8	9056
o0902639	s	ZATU734	ZATU734	1	9058
o0902641	s	ZATU735~a	ZATU735~a	5	9060
o0902642	s	ZATU735~b	ZATU735~b	17	9061
o0902645	s	ZATU735~c	ZATU735~c	1	9064
o0902647	s	ZATU736~a	ZATU736~a	2	9066
o0902648	s	ZATU736~b	ZATU736~b	1	9067
o0902649	s	ZATU737	ZATU737	3	9068
o0902653	c	|ZATU737×AB~a|	|ZATU737×AB~a|	1	9074
o0902655	c	|ZATU737×BU~a|	|ZATU737×BU~a|	1	9076
o0902657	c	|ZATU737×BUR~a|	|ZATU737×BUR~a|	12	9078
o0902657	s	|ZATU737×BUR~a|	GABURRA	3	9078
o0902658	c	|ZATU737×DI|	|ZATU737×DI|	25	9079
o0902663	c	|ZATU737×EN~a~v2|	|ZATU737×EN~a|	1	9084
o0902664	c	|ZATU737~v1×EN~b~v1|	|ZATU737×EN~b|	1	9105
o0902665	c	|ZATU737×GAR|	|ZATU737×GAR|	2	9086
o0902665	s	|ZATU737×GAR|	ZATU741	1	9086
o0902669	c	|ZATU737×NI~a@g|	|ZATU737×NI~a@g|	1	9089
o0902670	c	|ZATU737×NIMGIR|	|ZATU737×NIMGIR|	2	9091
o0902671	c	|ZATU737~v3×SAL|	|ZATU737×SAL|	20	9113
o0902673	c	|ZATU737×SU~a|	|ZATU737×SU~a|	2	9094
o0902675	c	|ZATU737×ŠE~a|	|ZATU737×ŠE~a|	1	9096
o0902677	c	|ZATU737×ŠITA~a1|	|ZATU737×ŠITA~a1|	1	9098
o0902680	c	|ZATU737~v3×U₄|	|ZATU737×U₄|	9	9114
o0902682	c	|ZATU737×UNUG~a~v1|	|ZATU737×UNUG~a|	1	9102
o0902683	c	|ZATU737~v2×X|	|ZATU737×X|	12	9111
o0902687	s	ZATU749~a	ZATU749~a	8	9130
o0902690	s	ZATU749~b	ZATU749~b	9	9133
o0902691	s	ZATU749~c	ZATU749~c	12	9134
o0902692	s	ZATU750	ZATU750	11	9135
o0902697	s	ZATU751~a	ZATU751~a	34	9140
o0902698	s	ZATU751~b	ZATU751~b	5	9141
o0902699	s	ZATU752	ZATU752	99	9142
o0902701	s	ZATU753	ZATU753	111	9144
o0902702	s	ZATU754	ZATU754	3	9145
o0902704	s	ZATU755~a	ZATU755~a	2	9147
o0902705	s	ZATU755~b	ZATU755~b	2	9148
o0902706	s	ZATU756	ZATU756	12	9149
o0902708	s	ZATU757	ZATU757	2	9151
o0902710	s	ZATU758	ZATU758	21	9153
o0902711	s	ZATU759	ZATU759	38	9154
o0902714	c	|ZATU759×KU₆~a|	|ZATU759×KU₆~a|	25	9158
o0902717	c	|ZATU759×(KU₆~a+KU₆~a)|	|ZATU759×(KU₆~a+KU₆~a)|	1	9159
o0902718	c	|ZATU759×X|	|ZATU759×X|	2	9161
o0902719	c	|ZATU759@t×X|	|ZATU759@t×X|	1	9164
o0902722	s	ZATU762~a	ZATU762~a	5	9170
o0902725	s	ZATU762~b	ZATU762~b	4	9174
o0902727	c	|ZATU762~b×AB~a|	|ZATU762~b×AB~a|	1	9175
o0902729	c	|ZATU762~a×NIM~a|	|ZATU762~a×NIM~a|	1	9171
o0902730	s	ZATU764	ZATU764	16	9177
o0902731	s	ZATU765	ZATU765	1	9178
o0902732	s	ZATU766	ZATU766	1	9179
o0902733	s	ZATU767	ZATU767	1	9180
o0902734	s	ZATU768	ZATU768	1	9181
o0902735	s	ZATU769	ZATU769	1	9182
o0902736	s	ZATU771	ZATU771	1	9184
o0902737	s	ZATU772	ZATU772	1	9185
o0902739	s	ZATU773~a	ZATU773~a	39	9187
o0902741	s	ZATU773~b	ZATU773~b	4	9189
o0902742	s	ZATU774	ZATU774	1	9190
o0902743	s	ZATU775	ZATU775	1	9191
o0902744	s	ZATU776	ZATU776	16	9192
o0902746	s	ZATU777	ZATU777	15	9194
o0902749	s	ZATU778	ZATU778	2	9197
o0902751	s	ZATU780	ZATU780	2	9199
o0902752	s	ZATU781	ZATU781	1	9200
o0902753	s	ZATU782	ZATU782	3	9201
o0902754	s	ZATU783	ZATU783	1	9202
o0902755	s	ZATU784	ZATU784	1	9203
o0902756	s	ZATU785	ZATU785	1	9204
o0902757	s	ZATU786	ZATU786	5	9205
o0902758	s	ZATU787	ZATU787	1	9206
o0902759	s	ZATU788	ZATU788	27	9207
o0902761	s	ZATU791	ZATU791	1	9210
o0902762	s	ZATU792	ZATU792	1	9211
o0902763	s	ZATU795	ZATU795	6	9214
o0902764	s	ZATU797	ZATU797	1	9216
o0902765	s	ZATU798	ZATU798	1	9217
o0902766	s	ZATU799	ZATU799	1	9218
o0902767	s	ZATU800	ZATU800	2	9219
o0902768	s	ZATU801	ZATU801	4	9220
o0902769	s	ZATU802	ZATU802	1	9221
o0902770	s	ZATU802~b	ZATU802~b	1	9222
o0902771	s	ZATU803	ZATU803	1	9223
o0902772	s	ZATU804	ZATU804	1	9224
o0902774	s	ZATU806	ZATU806	1	9226
o0902775	s	ZATU807	ZATU807	1	9227
o0902776	s	ZATU808	ZATU808	1	9228
o0902777	s	ZATU809	ZATU809	7	9229
o0902778	s	ZATU810	ZATU810	1	9230
o0902779	s	ZATU811	ZATU811	3	9231
o0902780	s	ZATU812	ZATU812	1	9232
o0902781	s	ZATU813	ZATU813	1	9233
o0902784	s	ZATU817	ZATU817	1	9237
o0902785	s	ZATU818	ZATU818	1	9238
o0902786	s	ZATU819	ZATU819	1	9239
o0902797	s	ZATU832	ZATU832	1	9253
o0902798	s	ZATU833	ZATU833	1	9254
o0902799	s	ZATU834	ZATU834	1	9255
o0902800	s	ZATU835	ZATU835	1	9256
o0902801	s	ZATU836	ZATU836	1	9257
o0902815	s	ZATU847	ZATU847	2	9271
o0902818	s	ZATU850	ZATU850	4	9274
o0902819	s	ZATU851	ZATU851	1	9275
o0902822	s	ZATU854	ZATU854	1	9278
o0902826	s	ZATU858	ZATU858	1	9282
o0902827	s	ZATU859	ZATU859	1	9283
o0902829	s	ZI~a	ZI~a	93	9285
o0902831	s	ZI~b	ZI~b	2	9287
o0902832	s	ZI~d	ZI~d	2	9288
o0902838	s	ZUBI~a	ZUBI~a	1	9291
o0902841	n	2(LAGAB~a)	2(LAGAB~a)	4	9298
o0902843	n	3(LAGAB~a)	3(LAGAB~a)	1	9299
o0902845	n	4(LAGAB~a)	4(LAGAB~a)	2	9300
o0902847	n	6(LAGAB~a)	6(LAGAB~a)	1	9301
o0902848	n	1(N01@f)	1(N01@f)	11	9322
o0902849	n	2(N01@f)	2(N01@f)	3	9323
o0902852	n	5(N01@f)	5(N01@f)	1	9328
o0902857	n	1(N01@r)	1(N01@r)	1	9339
o0902858	n	1(N01)	1(N01)	10425	9303
o0902859	n	2(N01)	2(N01)	2111	9304
o0902860	n	3(N01)	3(N01)	1074	9306
o0902861	n	4(N01)	4(N01)	767	9308
o0902862	n	5(N01)	5(N01)	957	9309
o0902863	n	6(N01)	6(N01)	391	9311
o0902864	n	7(N01)	7(N01)	249	9313
o0902865	n	8(N01)	8(N01)	246	9315
o0902866	n	9(N01)	9(N01)	159	9317
o0902868	n	10(N01)	10(N01)	2	9319
o0902869	n	1(N02)	1(N02)	110	9341
o0902870	c	|1(N02).RU|	|1(N02).RU|	1	2059
o0902871	n	2(N02)	2(N02)	68	9342
o0902872	n	3(N02)	3(N02)	34	9344
o0902873	n	4(N02)	4(N02)	23	9346
o0902874	n	5(N02)	5(N02)	13	9347
o0902875	n	6(N02)	6(N02)	13	9349
o0902876	n	7(N02)	7(N02)	4	9351
o0902877	n	8(N02)	8(N02)	5	9353
o0902878	n	9(N02)	9(N02)	3	9355
o0902879	n	1(N03)	1(N03)	65	9358
o0902880	n	2(N03)	2(N03)	38	9359
o0902881	n	3(N03)	3(N03)	33	9361
o0902882	n	4(N03)	4(N03)	17	9363
o0902883	n	5(N03)	5(N03)	8	9364
o0902884	n	1(N04)	1(N04)	122	9367
o0902885	n	2(N04)	2(N04)	65	9368
o0902886	n	3(N04)	3(N04)	53	9370
o0902887	n	4(N04)	4(N04)	34	9372
o0902888	n	5(N04)	5(N04)	22	9373
o0902894	n	1(N05)	1(N05)	92	9384
o0902895	n	2(N05)	2(N05)	55	9385
o0902896	n	3(N05)	3(N05)	34	9387
o0902897	n	4(N05)	4(N05)	36	9389
o0902898	n	5(N05)	5(N05)	23	9390
o0902899	n	1(N06)	1(N06)	6	9393
o0902909	n	1(N08)	1(N08)	175	9421
o0902912	n	2(N08)	2(N08)	17	9422
o0902913	n	2(N08~b)	2(N08~b)	1	9433
o0902914	n	3(N08)	3(N08)	9	9423
o0902916	n	4(N08)	4(N08)	14	9425
o0902919	n	5(N08)	5(N08)	8	9426
o0902920	n	6(N08)	6(N08)	4	9427
o0902921	n	7(N08)	7(N08)	3	9428
o0902922	n	8(N08)	8(N08)	5	9429
o0902923	n	9(N08)	9(N08)	3	9430
o0902926	n	1(N09)	1(N09)	18	9444
o0902927	n	1(N11)	1(N11)	4	9446
o0902928	n	1(N12)	1(N12)	1	9448
o0902929	n	1(N14)	1(N14)	1848	9450
o0902930	n	2(N14)	2(N14)	956	9455
o0902932	n	3(N14)	3(N14)	591	9457
o0902933	n	4(N14)	4(N14)	375	9458
o0902934	n	5(N14)	5(N14)	264	9459
o0902936	n	6(N14)	6(N14)	75	9461
o0902938	n	7(N14)	7(N14)	59	9463
o0902939	n	8(N14)	8(N14)	65	9465
o0902940	n	9(N14)	9(N14)	38	9467
o0902955	n	1(N15)	1(N15)	11	9491
o0902956	n	2(N15)	2(N15)	6	9492
o0902957	n	3(N15)	3(N15)	3	9493
o0902959	n	5(N15)	5(N15)	3	9495
o0902960	n	1(N16)	1(N16)	8	9498
o0902961	n	1(N17)	1(N17)	1	9500
o0902962	n	1(N18)	1(N18)	18	9502
o0902963	n	2(N18)	2(N18)	13	9503
o0902964	n	3(N18)	3(N18)	6	9504
o0902965	n	4(N18)	4(N18)	2	9505
o0902966	n	5(N18)	5(N18)	3	9506
o0902967	n	6(N18)	6(N18)	2	9508
o0902968	n	7(N18)	7(N18)	1	9510
o0902969	n	8(N18)	8(N18)	2	9512
o0902970	n	9(N18)	9(N18)	2	9514
o0902972	n	1(N19)	1(N19)	80	9517
o0902973	n	2(N19)	2(N19)	74	9518
o0902974	n	3(N19)	3(N19)	49	9519
o0902975	n	4(N19)	4(N19)	29	9520
o0902976	n	5(N19)	5(N19)	35	9521
o0902977	n	6(N19)	6(N19)	18	9523
o0902978	n	7(N19)	7(N19)	20	9525
o0902979	n	8(N19)	8(N19)	14	9527
o0902980	n	9(N19)	9(N19)	9	9529
o0902991	n	1(N20)	1(N20)	57	9548
o0902992	n	2(N20)	2(N20)	36	9549
o0902993	n	3(N20)	3(N20)	21	9550
o0902994	n	4(N20)	4(N20)	13	9551
o0902995	n	5(N20)	5(N20)	6	9552
o0902996	n	6(N20)	6(N20)	8	9554
o0902997	n	7(N20)	7(N20)	4	9556
o0902998	n	8(N20)	8(N20)	4	9558
o0902999	n	9(N20)	9(N20)	5	9560
o0903000	n	2(N21)	2(N21)	5	9564
o0903001	n	3(N21)	3(N21)	8	9565
o0903002	n	4(N21)	4(N21)	4	9566
o0903003	n	5(N21)	5(N21)	2	9567
o0903004	n	6(N21)	6(N21)	1	9569
o0903005	n	1(N22)	1(N22)	48	9571
o0903006	n	2(N22)	2(N22)	32	9572
o0903007	n	1(N22~v)	1(N22~v)	1	9574
o0903010	n	1(N23)	1(N23)	1	9579
o0903011	n	2(N23)	2(N23)	1	9580
o0903012	n	3(N23)	3(N23)	1	9581
o0903014	n	7(N23)	7(N23)	1	9582
o0903015	n	1(N24@f)	1(N24@f)	2	9592
o0903016	n	1(N24)	1(N24)	302	9584
o0903016	n	1(N24)	1(N24′)	7	9584
o0903016	n	1(N24)	1(N24″)	1	9584
o0903022	n	1(N25)	1(N25)	134	9598
o0903023	n	1(N26)	1(N26)	37	9600
o0903026	n	1(N27)	1(N27)	13	9606
o0903028	n	1(N28)	1(N28)	85	9608
o0903032	n	1(N29~a)	1(N29)	1	9619
o0903032	n	1(N29~a)	1(N29~a)	54	9619
o0903035	n	1(N29~c)	1(N29~c)	2	9625
o0903037	n	2(N29~a)	2(N29~a)	4	9620
o0903038	n	2(N29~b)	2(N29~b)	1	9623
o0903043	n	2(N29A~b)	2(N29A~b)	1	9632
o0903047	n	1(N30~b)	1(N30~b)	2	9645
o0903051	n	1(N30A)	1(N30~a)	52	9650
o0903053	n	1(N30C)	1(N30~c)	44	9655
o0903056	n	1(N31)	1(N31)	3	9668
o0903057	n	1(N32)	1(N32)	2	9670
o0903058	n	1(N33)	1(N33)	1	9672
o0903059	n	1(N34)	1(N34)	737	9674
o0903060	c	|1(N34)×1(N58)|	|1(N34)×1(N58)|	1	9675
o0903061	n	2(N34)	2(N34)	245	9676
o0903062	n	3(N34)	3(N34)	112	9678
o0903063	n	4(N34)	4(N34)	79	9680
o0903064	n	5(N34)	5(N34)	68	9681
o0903065	n	6(N34)	6(N34)	35	9683
o0903066	n	7(N34)	7(N34)	18	9685
o0903067	n	8(N34)	8(N34)	10	9687
o0903068	n	9(N34)	9(N34)	12	9689
o0903070	n	1(N34@f)	1(N34@f)	1	9692
o0903076	n	7(N34@f)	7(N34@f)	1	9700
o0903079	n	1(N35)	1(N35)	4	9709
o0903080	n	2(N35)	2(N35)	1	9710
o0903081	n	5(N35)	5(N35)	1	9714
o0903082	n	1(N36)	1(N36)	33	9717
o0903083	n	2(N36)	2(N36)	9	9718
o0903084	n	3(N36)	3(N36)	5	9720
o0903085	n	4(N36)	4(N36)	3	9722
o0903086	n	5(N36)	5(N36)	1	9723
o0903090	n	9(N36)	9(N36)	2	9731
o0903092	n	1(N37)	1(N37)	4	9736
o0903093	n	2(N37)	2(N37)	1	9737
o0903094	n	1(N38)	1(N38)	28	9740
o0903097	n	1(N39~a)	1(N39~a)	188	9748
o0903098	n	1(N39~b)	1(N39~b)	11	9753
o0903100	n	2(N39~a)	2(N39~a)	172	9749
o0903101	n	2(N39~b)	2(N39~b)	5	9754
o0903104	n	3(N39~a)	3(N39~a)	78	9750
o0903105	n	3(N39~b)	3(N39~b)	3	9755
o0903107	n	4(N39~a)	4(N39~a)	53	9751
o0903108	n	4(N39~b)	4(N39~b)	4	9756
o0903111	n	1(N40)	1(N40)	39	9771
o0903112	n	2(N40)	2(N40)	36	9772
o0903113	n	3(N40)	3(N40)	27	9773
o0903114	n	4(N40)	4(N40)	16	9774
o0903115	n	1(N41)	1(N41)	24	9776
o0903116	n	2(N41)	2(N41)	27	9777
o0903117	n	3(N41)	3(N41)	20	9778
o0903118	n	4(N41)	4(N41)	16	9779
o0903120	n	1(N42~a)	1(N42~a)	117	9786
o0903123	n	2(N42~a)	2(N42~a)	83	9787
o0903124	n	2(N42~b)	2(N42~b)	3	9792
o0903126	n	3(N42~a)	3(N42~a)	40	9788
o0903129	n	4(N42~a)	4(N42~a)	23	9789
o0903131	n	1(N43)	1(N43)	2	9806
o0903132	n	4(N43)	4(N43)	1	9807
o0903133	n	1(N44)	1(N44)	1	9809
o0903134	n	1(N45)	1(N45)	244	9811
o0903135	n	1(N45~a)	1(N45~a)	1	9826
o0903137	n	2(N45)	2(N45)	99	9812
o0903138	n	3(N45)	3(N45)	8	9814
o0903140	n	5(N45)	5(N45)	3	9816
o0903141	n	6(N45)	6(N45)	3	9818
o0903143	n	9(N45)	9(N45)	1	9823
o0903153	n	1(N46)	1(N46)	77	9842
o0903154	n	2(N46)	2(N46)	34	9843
o0903155	n	3(N46)	3(N46)	1	9845
o0903158	n	1(N47)	1(N47)	14	9850
o0903159	n	2(N47)	2(N47)	10	9851
o0903161	n	1(N48)	1(N48)	72	9855
o0903162	n	2(N48)	2(N48)	27	9856
o0903163	n	3(N48)	3(N48)	11	9858
o0903164	n	4(N48)	4(N48)	8	9860
o0903169	n	1(N49)	1(N49)	7	9866
o0903170	n	2(N49)	2(N49)	2	9867
o0903171	n	3(N49)	3(N49)	4	9869
o0903172	n	4(N49)	4(N49)	1	9871
o0903174	n	1(N50)	1(N50)	42	9874
o0903175	n	2(N50)	2(N50)	21	9875
o0903176	n	3(N50)	3(N50)	16	9877
o0903177	n	4(N50)	4(N50)	15	9878
o0903178	n	5(N50)	5(N50)	5	9879
o0903188	n	1(N51)	1(N51)	81	9882
o0903189	n	2(N51)	2(N51)	32	9883
o0903190	n	3(N51)	3(N51)	13	9885
o0903191	n	4(N51)	4(N51)	7	9886
o0903192	n	5(N51)	5(N51)	10	9887
o0903193	n	6(N51)	6(N51)	2	9889
o0903194	n	7(N51)	7(N51)	2	9891
o0903195	n	8(N51)	8(N51)	2	9893
o0903196	n	1(N52)	1(N52)	21	9913
o0903197	n	2(N52)	2(N52)	10	9914
o0903198	n	3(N52)	3(N52)	3	9916
o0903199	n	4(N52)	4(N52)	2	9917
o0903200	n	5(N52)	5(N52)	1	9918
o0903201	n	3(N53)	3(N53)	1	9925
o0903202	n	1(N54)	1(N54)	10	9927
o0903203	n	2(N54)	2(N54)	4	9928
o0903204	n	3(N54)	3(N54)	3	9930
o0903206	n	5(N54)	5(N54)	3	9932
o0903207	n	1(N55)	1(N55)	1	9935
o0903209	n	2(N56)	2(N56)	1	9938
o0903210	n	1(N57)	1(N57)	309	9942
o0903210	s	1(N57)	AŠ	1	9942
o0903212	c	|1(N57).BU₃|	|1(N57).BU₃|	1	2062
o0903215	c	|1(N57).MUŠEN|	|1(N57).MUŠEN|	4	2065
o0903219	c	|1(N57).ŠAH₂~a|	|1(N57).ŠAH₂~a|	4	2069
o0903220	c	|1(N57).ŠUBUR|	|1(N57)+ŠUBUR|	1	2070
o0903220	c	|1(N57).ŠUBUR|	|1(N57).ŠUBUR|	29	2070
o0903222	n	2(N57)	2(N57)	92	9943
o0903223	c	|2(N57).AB₂|	|2(N57).AB₂|	1	2073
o0903225	c	|2(N57).BIR₃~a|	|2(N57).BIR₃~a|	1	2075
o0903227	c	|2(N57).KU₆~a|	|2(N57).KU₆~a|	1	2078
o0903228	c	|2(N57).MUŠEN|	|2(N57).MUŠEN|	2	2079
o0903231	c	|2(N57).ŠUBUR|	|2(N57).ŠUBUR|	2	2082
o0903234	n	3(N57)	3(N57)	325	9944
o0903235	c	|3(N57).AMAR|	|3(N57).AMAR|	1	2085
o0903236	c	|3(N57).AZ|	|3(N57).AZ|	3	2086
o0903242	c	|3(N57).EN₂|	|3(N57).EN₂|	6	2092
o0903243	c	|3(N57).GAR|	|3(N57).GAR|	2	2093
o0903245	c	|3(N57).NUNUZ~a1|	|3(N57).NUNUZ~a1|	20	2095
o0903246	c	|3(N57).NUNUZ~c|	|3(N57).NUNUZ~c|	1	2096
o0903248	c	|3(N57).PIRIG~b1|	|3(N57).PIRIG~b1|	26	2098
o0903250	c	|3(N57).SANGA~a|	|3(N57).SANGA~a|	1	2100
o0903251	c	|3(N57).SI|	|3(N57).SI|	2	2101
o0903252	c	|3(N57).ŠUBUR|	|3(N57).ŠUBUR|	3	2102
o0903257	n	4(N57)	4(N57)	21	9945
o0903258	c	|4(N57).AMAR|	|4(N57).AMAR|	1	2107
o0903259	c	|4(N57).GAR|	|4(N57).GAR|	5	2108
o0903261	c	|4(N57).KU₃~a|	|4(N57).KU₃~a|	11	2110
o0903264	n	5(N57)	5(N57)	41	9946
o0903265	c	|5(N57).GAR|	|5(N57).GAR|	8	2113
o0903267	c	|5(N57).KU₃~a|	|5(N57).KU₃~a|	4	2115
o0903268	n	6(N57)	6(N57)	13	9947
o0903270	c	|6(N57).GAR|	|6(N57).GAR|	3	2116
o0903272	c	|6(N57).KU₃~a|	|6(N57).KU₃~a|	2	2118
o0903273	n	7(N57)	7(N57)	8	9949
o0903274	c	|7(N57).GAR|	|7(N57).GAR|	1	2119
o0903275	n	8(N57)	8(N57)	3	9950
o0903277	c	|8(N57).NI~b|	|8(N57).NI~b|	1	2121
o0903278	n	9(N57)	9(N57)	2	9951
o0903279	n	10(N57)	10(N57)	1	9952
o0903280	n	1(N58)	1(N58)	75	9956
o0903282	c	|(1(N58).BAD)~a|	|1(N58).BAD~a|	64	2124
o0903283	c	|(1(N58).BAD)~b|	|1(N58).BAD~b|	4	2125
o0903284	n	2(N58)	2(N58)	8	9959
o0903285	n	3(N58)	3(N58)	5	9960
o0903287	c	|3(N58).UR₃~b1|	|3(N58).UR₃~b1|	1	2131
o0903288	n	4(N58)	4(N58)	1	9961
o0903291	n	9(N58)	9(N58)	1	9964
o0903292	n	10(N58)	10(N58)	2	9965
o0903293	n	12(N58)	12(N58)	1	9966
